term,frequency,percentage
priester,1,3.571
versprach,1,3.571
fahrten,1,3.571
künftig,1,3.571
unterlassen,1,3.571
rahmen,1,3.571
gespräche,1,3.571
missbrauchsbeauftragten,1,3.571
täter,1,3.571
form,1,3.571
entschul-,1,3.571
digt,1,3.571
frau,1,3.571
k,1,3.571
annehmen,1,3.571
konnte,1,3.571
später,1,3.571
geld,1,3.571
überwiesen,1,3.571
vergleich,1,3.571
folgen,1,3.571
erlittenen,1,3.571
sexuellen,1,3.571
missbrauchs,1,3.571
sei,1,3.571
jedoch,1,3.571
witz,1,3.571
gestand,1,3.571
