term,frequency,percentage
mittelschulklasse,1,3.704
direktor,1,3.704
mittelschule,1,3.704
rsprünglich,1,3.704
sei,1,3.704
kontakt,1,3.704
bitten,1,3.704
anzeigenerstatterin,1,3.704
zustande,1,3.704
gekommen,1,3.704
nun-,1,3.704
mehr,1,3.704
drei,1,3.704
jahren,1,3.704
gebeten,1,3.704
tochter,1,3.704
wegen,1,3.704
psychischen,1,3.704
krankheit,1,3.704
arzt,1,3.704
begleiten,1,3.704
lehrer,1,3.704
realschule,1,3.704
erz-,1,3.704
bistums,1,3.704
köln,1,3.704
tätig,1,3.704
