term,frequency,percentage
unangemessenen,1,9.091
kontakt,1,9.091
priesters,1,9.091
frauen,1,9.091
mädchen,1,9.091
»neuanfängen«,1,9.091
anton,1,9.091
p,1,9.091
»eine,1,9.091
chance,1,9.091
gegeben«,1,9.091
